followers,following,followers_ratio,mutual_connections,account_age,profile_complete,bio,comments,label
24826,3629,6.8410030311380545,156,4,79,AI researcher,Great content!,1
55036,782,70.37851662404093,161,3,76,Just another human,Nice post!,1
50715,567,89.44444444444444,41,0,88,Just another human,Great content!,1
61932,4623,13.396495781959766,179,9,63,Traveler and food lover,Very interesting,1
73924,4133,17.886281151705784,302,5,91,Just another human,Awesome!,1
1891,4274,0.44244267664950865,329,4,64,Traveler and food lover,Awesome!,0
39577,639,61.9358372456964,50,3,61,Just another human,Love this!,0
47375,3701,12.800594433936773,251,5,69,Traveler and food lover,Awesome!,1
79221,4168,19.006957773512475,428,11,66,Lover of nature,Very interesting,0
70132,2400,29.221666666666668,349,4,89,Tech enthusiast,Very interesting,1
25016,2671,9.365780606514415,119,2,75,Just another human,Awesome!,0
41208,1173,35.130434782608695,74,1,63,AI researcher,Great content!,0
22841,1721,13.271934921557234,161,12,74,Tech enthusiast,Very interesting,0
16469,105,156.84761904761905,148,5,75,Traveler and food lover,Awesome!,0
32453,1683,19.282828282828284,122,3,96,Tech enthusiast,Awesome!,0
42326,4317,9.804493861477878,140,10,74,AI researcher,Great content!,1
96141,1850,51.968108108108105,181,14,74,AI researcher,Awesome!,1
64496,863,74.73464658169178,408,12,76,Traveler and food lover,Nice post!,0
5887,3446,1.708357515960534,377,9,92,Just another human,Love this!,1
39563,2566,15.418160561184724,276,2,61,Just another human,Very interesting,0
4932,299,16.494983277591974,256,13,69,Lover of nature,Great content!,0
4696,2909,1.6143004468889652,441,7,65,AI researcher,Great content!,0
32776,4138,7.920734654422426,324,11,74,Lover of nature,Love this!,0
79953,771,103.70038910505836,244,8,76,AI researcher,Nice post!,1
32016,2540,12.604724409448819,85,14,67,Lover of nature,Love this!,1
31432,1463,21.48462064251538,70,6,59,Just another human,Awesome!,1
12215,3855,3.1686121919584953,268,1,99,AI researcher,Great content!,1
86600,3119,27.76530939403655,492,7,79,Just another human,Awesome!,1
23537,2133,11.03469292076887,179,10,50,Tech enthusiast,Great content!,0
18453,1710,10.791228070175439,278,12,53,Just another human,Great content!,1
16534,991,16.684157416750757,148,12,72,AI researcher,Awesome!,1
28212,711,39.67932489451477,5,10,56,Tech enthusiast,Love this!,1
65562,4305,15.229268292682926,147,4,79,Lover of nature,Very interesting,0
46152,39,1183.3846153846155,331,14,75,Traveler and food lover,Very interesting,1
61702,1276,48.35579937304075,167,14,50,AI researcher,Love this!,1
82394,4858,16.960477562783037,8,14,78,Traveler and food lover,Nice post!,1
20865,1437,14.519832985386222,177,10,74,Traveler and food lover,Love this!,1
83757,2994,27.9749498997996,283,9,89,Tech enthusiast,Love this!,1
60382,1470,41.076190476190476,394,6,75,Lover of nature,Love this!,0
25105,2100,11.954761904761904,115,4,66,Just another human,Very interesting,1
38734,374,103.56684491978609,95,1,80,Tech enthusiast,Great content!,1
49251,4252,11.58301975540922,330,11,57,Lover of nature,Nice post!,1
52013,4026,12.919274714356682,343,11,54,Just another human,Nice post!,0
68389,1114,61.39048473967684,55,11,50,Just another human,Nice post!,1
94847,2727,34.78071140447378,206,3,64,Lover of nature,Awesome!,0
92006,2399,38.35181325552313,104,12,85,Just another human,Love this!,1
97464,3235,30.127975270479133,34,10,56,AI researcher,Great content!,0
94293,1266,74.48104265402844,208,4,95,AI researcher,Great content!,1
15982,3124,5.115877080665813,280,5,93,Tech enthusiast,Awesome!,0
93856,654,143.51070336391436,368,4,76,Just another human,Very interesting,1
22937,4159,5.515027650877615,354,9,84,Just another human,Awesome!,1
66640,509,130.92337917485264,146,10,76,Lover of nature,Awesome!,1
52357,2340,22.374786324786324,488,14,69,AI researcher,Love this!,1
99718,3163,31.526398988302244,286,0,67,Traveler and food lover,Very interesting,1
88870,1688,52.64810426540284,80,0,89,Tech enthusiast,Awesome!,1
86220,1389,62.073434125269976,49,14,51,AI researcher,Great content!,1
69528,2198,31.632393084622382,86,2,79,Lover of nature,Love this!,1
45293,3912,11.577965235173824,190,8,87,Tech enthusiast,Very interesting,0
81336,2929,27.769204506657562,302,10,79,Traveler and food lover,Great content!,1
12215,4800,2.544791666666667,0,1,56,Tech enthusiast,Nice post!,1
89884,516,174.19379844961242,380,9,88,AI researcher,Love this!,1
12758,3659,3.4867450122984422,441,4,62,Traveler and food lover,Great content!,0
21107,1834,11.508724100327154,137,8,82,Lover of nature,Awesome!,0
3102,30,103.4,135,6,89,Tech enthusiast,Awesome!,1
53321,3215,16.5850699844479,361,10,79,AI researcher,Love this!,1
22702,326,69.63803680981596,380,7,79,Lover of nature,Very interesting,0
23872,3767,6.337138306344571,153,1,72,Traveler and food lover,Awesome!,0
90406,4112,21.985894941634243,161,4,94,Tech enthusiast,Great content!,1
79517,111,716.3693693693693,18,8,73,Just another human,Nice post!,1
80162,107,749.1775700934579,461,0,69,AI researcher,Very interesting,1
70479,2427,29.03955500618047,327,0,77,AI researcher,Love this!,1
4936,4379,1.1271979904087692,242,9,68,Just another human,Awesome!,1
91309,4365,20.9184421534937,128,7,98,Lover of nature,Very interesting,1
3979,2532,1.5714849921011058,175,1,62,AI researcher,Nice post!,1
35743,3145,11.365023847376788,408,8,65,Lover of nature,Very interesting,0
69865,4694,14.883894333191307,279,9,64,Traveler and food lover,Very interesting,1
41753,799,52.25657071339174,430,8,60,Just another human,Love this!,1
39886,2438,16.360131255127154,83,3,61,Lover of nature,Nice post!,0
20333,2012,10.1058648111332,375,1,71,Traveler and food lover,Nice post!,1
16438,426,38.586854460093896,221,2,74,Tech enthusiast,Very interesting,1
34588,3045,11.358949096880131,324,9,52,AI researcher,Awesome!,0
86496,3289,26.29857099422317,450,0,73,Just another human,Very interesting,1
64150,2915,22.006861063464836,415,2,74,Tech enthusiast,Great content!,0
83839,1240,67.61209677419355,144,4,58,Tech enthusiast,Awesome!,0
6374,3392,1.8791273584905661,444,2,77,Tech enthusiast,Love this!,1
35359,4214,8.390840056953014,105,2,95,Lover of nature,Nice post!,0
701,3998,0.1753376688344172,324,9,79,AI researcher,Awesome!,1
95608,3007,31.795144662454273,10,5,56,Just another human,Love this!,1
66477,3040,21.867434210526316,165,2,60,AI researcher,Very interesting,1
45906,599,76.63772954924875,195,2,59,AI researcher,Love this!,1
57072,2088,27.333333333333332,230,14,52,AI researcher,Great content!,1
97276,1185,82.08945147679324,146,8,68,Traveler and food lover,Love this!,0
79772,2751,28.997455470737915,358,1,51,Traveler and food lover,Awesome!,1
13871,2585,5.365957446808511,237,0,66,Traveler and food lover,Nice post!,1
96847,4760,20.346008403361346,496,9,78,Traveler and food lover,Awesome!,0
88312,3514,25.131474103585656,470,7,51,AI researcher,Awesome!,1
63938,4746,13.47197640117994,400,12,65,AI researcher,Nice post!,1
83241,4055,20.52799013563502,12,13,98,Just another human,Great content!,1
41357,4384,9.433622262773723,218,2,59,Just another human,Awesome!,0
3131,3937,0.7952755905511811,256,6,53,Just another human,Nice post!,0
83803,1700,49.29588235294118,1,1,92,Just another human,Nice post!,0
28174,4508,6.249778172138421,209,10,75,Just another human,Awesome!,0
25501,2576,9.89945652173913,483,10,98,Traveler and food lover,Nice post!,0
59232,136,435.52941176470586,364,11,73,AI researcher,Very interesting,1
23175,2026,11.438795656465942,224,7,61,Just another human,Awesome!,1
3758,3536,1.0627828054298643,483,8,70,Lover of nature,Great content!,0
98591,4855,20.307106076210093,193,7,91,Just another human,Very interesting,1
26563,2891,9.188170183327568,195,7,65,Just another human,Great content!,1
60390,2758,21.89630166787527,399,7,85,AI researcher,Awesome!,1
44341,3774,11.74907260201378,259,13,84,Traveler and food lover,Love this!,1
96043,381,252.08136482939634,56,6,58,Tech enthusiast,Nice post!,1
96854,1529,63.34466971877044,456,1,55,AI researcher,Very interesting,1
39570,4902,8.072215422276622,112,7,93,Traveler and food lover,Awesome!,0
53875,4572,11.7836832895888,212,4,50,Lover of nature,Nice post!,1
46696,3629,12.867456599614219,278,5,63,Tech enthusiast,Love this!,1
75920,849,89.4228504122497,243,3,73,Traveler and food lover,Great content!,1
4685,4993,0.9383136390947326,379,0,59,Traveler and food lover,Awesome!,1
66716,4128,16.161821705426355,116,12,67,AI researcher,Awesome!,1
77996,1928,40.454356846473026,385,4,94,Traveler and food lover,Love this!,1
76226,2166,35.19205909510619,450,2,58,Just another human,Great content!,1
10078,4287,2.350828084907861,86,8,76,Traveler and food lover,Awesome!,1
54470,2122,25.669180018850142,409,3,68,Tech enthusiast,Nice post!,0
46428,4719,9.838525111252384,380,9,85,Traveler and food lover,Love this!,1
26216,2919,8.981157930798219,366,1,52,Lover of nature,Awesome!,0
297,4682,0.06343442973088424,262,3,87,Just another human,Great content!,0
22347,473,47.245243128964056,483,2,58,Tech enthusiast,Very interesting,1
20676,1788,11.563758389261745,299,2,59,Tech enthusiast,Awesome!,0
1171,114,10.271929824561404,416,4,58,AI researcher,Great content!,0
90081,1337,67.3754674644727,112,0,66,AI researcher,Love this!,1
98074,339,289.3038348082596,447,4,91,Just another human,Great content!,0
38761,2286,16.955818022747156,163,7,87,Tech enthusiast,Great content!,0
82073,1197,68.5655806182122,3,14,97,Lover of nature,Love this!,0
89399,79,1131.632911392405,117,14,98,Traveler and food lover,Very interesting,1
14768,4560,3.23859649122807,22,9,92,Traveler and food lover,Nice post!,0
65790,2653,24.798341500188467,408,11,69,Traveler and food lover,Very interesting,1
3188,4658,0.6844139115500215,232,8,56,AI researcher,Nice post!,1
31841,4381,7.267975348094042,89,11,53,Tech enthusiast,Nice post!,0
2186,4319,0.5061356795554527,475,0,59,Tech enthusiast,Nice post!,0
33664,2641,12.746686861037485,254,13,70,Lover of nature,Awesome!,1
26637,1257,21.190930787589497,91,1,63,AI researcher,Very interesting,0
52560,828,63.47826086956522,468,1,74,Lover of nature,Great content!,1
44920,2719,16.520779698418536,457,5,66,Tech enthusiast,Awesome!,0
90427,4924,18.364541023558083,154,0,77,Traveler and food lover,Love this!,0
58261,2811,20.726076129491283,306,10,63,AI researcher,Love this!,0
35432,3386,10.464264619019492,114,0,62,AI researcher,Nice post!,1
11994,1966,6.100712105798576,206,1,83,AI researcher,Awesome!,1
89322,2428,36.78830313014827,80,14,90,Traveler and food lover,Awesome!,1
61396,2842,21.603096410978186,102,11,52,AI researcher,Love this!,1
83301,614,135.66938110749186,482,12,53,Just another human,Great content!,1
7145,563,12.690941385435169,452,3,93,AI researcher,Very interesting,1
330,4827,0.06836544437538844,79,1,64,Traveler and food lover,Very interesting,0
94181,4353,21.63588329887434,406,3,69,AI researcher,Nice post!,0
21694,185,117.26486486486486,102,2,57,Just another human,Nice post!,1
55923,2193,25.500683994528043,239,2,99,Just another human,Nice post!,1
88784,4066,21.835710772257748,264,14,54,AI researcher,Love this!,1
21899,246,89.02032520325203,32,8,51,Tech enthusiast,Love this!,1
95859,4087,23.454612184976757,34,7,77,Tech enthusiast,Very interesting,0
98081,2235,43.884116331096195,248,11,71,Lover of nature,Nice post!,0
48909,866,56.47690531177829,487,11,58,Just another human,Awesome!,0
10780,2088,5.162835249042145,49,9,77,Tech enthusiast,Great content!,0
39331,601,65.44259567387687,279,8,95,Lover of nature,Love this!,0
85972,3034,28.33618984838497,471,0,50,Tech enthusiast,Nice post!,0
41787,2057,20.314535731648032,241,11,85,AI researcher,Nice post!,1
46260,2132,21.69793621013133,151,4,98,Just another human,Love this!,0
73044,533,137.04315196998124,146,11,91,Tech enthusiast,Very interesting,1
40140,2043,19.647577092511014,38,11,51,AI researcher,Very interesting,0
81941,358,228.8854748603352,188,3,87,Lover of nature,Very interesting,0
49356,378,130.57142857142858,24,10,75,AI researcher,Very interesting,1
2547,2220,1.1472972972972972,243,13,80,Lover of nature,Awesome!,0
84772,4489,18.884384049899754,222,8,90,Tech enthusiast,Nice post!,1
15226,4798,3.1734055856606918,229,13,68,Traveler and food lover,Very interesting,1
84159,3308,25.441051995163242,152,2,80,AI researcher,Very interesting,1
3019,2597,1.1624951867539468,410,4,58,Traveler and food lover,Great content!,1
89914,784,114.68622448979592,287,7,52,Just another human,Great content!,1
29337,2380,12.326470588235294,394,9,87,Traveler and food lover,Nice post!,0
14219,3604,3.945338512763596,452,14,55,Just another human,Love this!,1
48453,983,49.290946083418106,107,4,98,Tech enthusiast,Very interesting,1
15039,3943,3.8141009383717983,32,8,94,Tech enthusiast,Awesome!,0
67623,2591,26.099189502122734,402,1,94,AI researcher,Great content!,0
79453,1043,76.17737296260786,362,5,56,Traveler and food lover,Very interesting,0
57007,2539,22.452540370224497,110,4,90,Just another human,Love this!,1
62569,862,72.58584686774942,120,8,74,Just another human,Awesome!,1
64902,1877,34.577517314864146,15,6,74,Traveler and food lover,Great content!,0
70419,1836,38.35457516339869,226,7,99,Tech enthusiast,Love this!,0
8645,4209,2.0539320503682585,10,6,50,Tech enthusiast,Love this!,0
33075,3527,9.377658066345337,202,12,71,Just another human,Awesome!,0
33793,1686,20.04329774614472,201,9,69,AI researcher,Awesome!,0
34162,3402,10.041740152851263,97,9,62,Tech enthusiast,Great content!,0
58751,1623,36.199014171287736,115,4,89,Lover of nature,Awesome!,1
51512,4958,10.389673255344897,452,10,70,Just another human,Very interesting,1
29102,2658,10.948833709556057,470,12,72,Traveler and food lover,Awesome!,0
17663,1933,9.137609932747026,438,13,90,Traveler and food lover,Love this!,1
98009,508,192.9311023622047,280,4,82,Just another human,Awesome!,0
99574,4562,21.82683033757124,348,12,58,Just another human,Great content!,1
40479,3479,11.635240011497556,231,10,78,Tech enthusiast,Very interesting,0
86493,2657,32.552879187053065,460,3,81,Just another human,Awesome!,1
59764,1122,53.26559714795009,110,1,60,Just another human,Very interesting,0
29988,290,103.40689655172413,351,13,85,Lover of nature,Awesome!,1
87602,2830,30.9547703180212,417,8,78,Traveler and food lover,Very interesting,1
94553,2210,42.7841628959276,11,9,97,Tech enthusiast,Awesome!,1
43179,4813,8.971327654269686,471,9,80,AI researcher,Awesome!,0
48297,1401,34.47323340471092,487,11,63,Tech enthusiast,Nice post!,1
54755,567,96.56966490299824,20,9,99,Traveler and food lover,Love this!,1
5553,1474,3.7672998643147895,126,9,74,AI researcher,Great content!,0
56402,1988,28.37122736418511,284,2,75,Just another human,Great content!,1
21077,3788,5.56414994720169,434,10,71,Lover of nature,Nice post!,0
51043,3866,13.203052250387998,120,10,58,Lover of nature,Awesome!,0
45266,3261,13.88101809260963,123,2,82,Traveler and food lover,Love this!,1
90643,3548,25.547632468996618,406,2,72,Traveler and food lover,Very interesting,1
69355,3252,21.326875768757688,32,7,84,Lover of nature,Nice post!,1
22201,1717,12.930110658124637,391,5,69,AI researcher,Great content!,1
86813,1013,85.69891411648568,169,0,82,AI researcher,Great content!,1
72752,1311,55.49351639969489,76,11,84,Tech enthusiast,Great content!,1
86603,4571,18.94618245460512,452,12,95,Just another human,Awesome!,1
29002,618,46.92880258899677,296,14,79,AI researcher,Very interesting,0
81541,4737,17.213637323200338,329,13,95,Just another human,Very interesting,0
48813,4258,11.463832785345232,62,2,79,Traveler and food lover,Very interesting,1
63487,1983,32.01563287947554,269,3,71,AI researcher,Awesome!,1
13220,2229,5.930910722296995,215,12,94,AI researcher,Great content!,1
83339,4821,17.28666251814976,189,1,50,AI researcher,Great content!,1
26280,469,56.03411513859275,74,5,64,Tech enthusiast,Awesome!,0
62018,4117,15.063881467087684,173,9,74,Traveler and food lover,Love this!,1
5207,4356,1.1953627180899908,66,11,69,Lover of nature,Awesome!,0
7462,1140,6.545614035087719,92,0,56,Tech enthusiast,Awesome!,0
41496,1437,28.876826722338205,52,0,65,Tech enthusiast,Great content!,1
14869,537,27.689013035381752,495,7,72,AI researcher,Very interesting,0
27246,952,28.619747899159663,435,3,70,Tech enthusiast,Great content!,1
31909,2814,11.339374555792466,93,14,50,Lover of nature,Love this!,0
32093,3007,10.67276355171267,112,14,96,Tech enthusiast,Nice post!,1
67718,3995,16.950688360450563,228,0,69,Tech enthusiast,Nice post!,1
16673,1841,9.056491037479631,249,6,96,AI researcher,Awesome!,1
93086,851,109.38425381903643,390,8,68,Traveler and food lover,Nice post!,1
19063,1972,9.66683569979716,208,9,55,Lover of nature,Very interesting,0
11095,1192,9.30788590604027,467,6,87,AI researcher,Great content!,1
30574,3921,7.797500637592451,181,0,81,Tech enthusiast,Love this!,0
89755,4629,19.389717001512206,266,0,50,Lover of nature,Love this!,1
59105,2063,28.650024236548717,491,11,79,Just another human,Love this!,1
